 ,Area,Mean,Min,Max,Major,Minor,Angle,Circ.,AR,Round,Solidity
368,311,255,255,255,21.691,18.256,72.642,0.892,1.188,0.842,0.930
369,398,255,255,255,25.224,20.090,73.203,0.903,1.256,0.796,0.942
370,344,255,255,255,22.350,19.597,88.039,0.923,1.141,0.877,0.940
371,489,255,255,255,26.390,23.593,176.402,0.912,1.119,0.894,0.945
372,351,255,255,255,22.494,19.867,38.512,0.883,1.132,0.883,0.927
373,313,255,255,255,23.081,17.266,173.967,0.911,1.337,0.748,0.947
374,331,255,255,255,21.805,19.328,123.211,0.904,1.128,0.886,0.930
375,295,255,255,255,23.062,16.287,140.901,0.840,1.416,0.706,0.916
376,302,255,255,255,20.073,19.156,16.997,0.902,1.048,0.954,0.954
377,330,255,255,255,21.188,19.830,147.350,0.877,1.068,0.936,0.931
378,310,255,255,255,23.143,17.055,20.934,0.867,1.357,0.737,0.924
379,404,255,255,255,24.482,21.011,26.121,0.877,1.165,0.858,0.930
380,481,255,255,255,26.394,23.203,162.575,0.902,1.137,0.879,0.946
381,258,255,255,255,20.907,15.712,176.087,0.920,1.331,0.751,0.940
382,356,255,255,255,23.366,19.399,145.199,0.924,1.204,0.830,0.944
383,376,255,255,255,22.921,20.887,161.955,0.892,1.097,0.911,0.934
384,346,255,255,255,22.175,19.867,164.071,0.952,1.116,0.896,0.951
385,490,255,255,255,26.631,23.427,32.115,0.927,1.137,0.880,0.949
386,417,255,255,255,26.710,19.878,72.170,0.884,1.344,0.744,0.943
387,344,255,255,255,25.075,17.468,91.348,0.884,1.435,0.697,0.949
388,264,255,255,255,21.762,15.446,134.737,0.777,1.409,0.710,0.915
389,423,255,255,255,23.871,22.562,176.743,0.910,1.058,0.945,0.952
390,349,255,255,255,23.332,19.045,136.916,0.864,1.225,0.816,0.926
391,489,255,255,255,28.047,22.199,145.631,0.876,1.263,0.792,0.929
392,346,255,255,255,21.619,20.377,46.440,0.919,1.061,0.943,0.948
393,432,255,255,255,25.265,21.771,56.253,0.896,1.161,0.862,0.936
394,294,255,255,255,20.882,17.926,12.425,0.900,1.165,0.858,0.914
395,368,255,255,255,24.767,18.918,168.717,0.833,1.309,0.764,0.915
396,434,255,255,255,25.212,21.917,8.715,0.934,1.150,0.869,0.950
397,260,255,255,255,19.847,16.679,71.044,0.899,1.190,0.840,0.954
398,484,255,255,255,28.153,21.890,12.924,0.867,1.286,0.778,0.933
399,488,255,255,255,26.285,23.639,19.182,0.892,1.112,0.899,0.939
400,338,255,255,255,22.858,18.827,179.681,0.914,1.214,0.824,0.935
401,378,255,255,255,22.789,21.119,12.829,0.912,1.079,0.927,0.947
402,383,255,255,255,23.072,21.136,158.499,0.930,1.092,0.916,0.958
403,297,255,255,255,20.895,18.098,149.545,0.927,1.155,0.866,0.958
404,353,255,255,255,25.883,17.365,33.256,0.832,1.491,0.671,0.913
405,394,255,255,255,23.950,20.946,143.693,0.944,1.143,0.875,0.951
406,446,255,255,255,25.895,21.929,138.093,0.874,1.181,0.847,0.936
407,467,255,255,255,26.837,22.156,155.587,0.889,1.211,0.826,0.941
408,314,255,255,255,24.068,16.611,117.407,0.843,1.449,0.690,0.914
409,297,255,255,255,20.332,18.598,115.332,0.883,1.093,0.915,0.908
410,496,255,255,255,28.961,21.806,48.458,0.864,1.328,0.753,0.939
411,405,255,255,255,26.291,19.614,123.261,0.899,1.340,0.746,0.943
412,264,255,255,255,19.328,17.391,172.355,0.916,1.111,0.900,0.923
413,469,255,255,255,27.849,21.442,153.994,0.875,1.299,0.770,0.946
414,479,255,255,255,27.055,22.542,96.084,0.844,1.200,0.833,0.929
415,367,255,255,255,23.520,19.868,106.063,0.915,1.184,0.845,0.935
416,414,255,255,255,26.137,20.168,145.427,0.781,1.296,0.772,0.928
417,354,255,255,255,23.419,19.246,89.744,0.909,1.217,0.822,0.945
418,419,255,255,255,25.293,21.092,49.302,0.921,1.199,0.834,0.952
419,300,255,255,255,20.979,18.207,124.472,0.899,1.152,0.868,0.935
420,352,255,255,255,25.950,17.271,88.642,0.863,1.502,0.666,0.930
421,354,255,255,255,22.000,20.487,166.725,0.874,1.074,0.931,0.932
422,356,255,255,255,22.375,20.258,121.966,0.915,1.104,0.905,0.947
423,348,255,255,255,21.997,20.143,64.230,0.925,1.092,0.916,0.947
424,320,255,255,255,20.637,19.743,128.883,0.895,1.045,0.957,0.940
425,384,255,255,255,24.280,20.137,130.623,0.865,1.206,0.829,0.938
426,323,255,255,255,22.522,18.260,124.604,0.910,1.233,0.811,0.936
427,444,255,255,255,25.766,21.940,32.840,0.915,1.174,0.852,0.946
428,317,255,255,255,22.228,18.158,129.736,0.942,1.224,0.817,0.946
429,411,255,255,255,26.349,19.861,136.246,0.865,1.327,0.754,0.934
430,450,255,255,255,25.783,22.222,10.284,0.882,1.160,0.862,0.929
431,335,255,255,255,21.660,19.692,108.440,0.919,1.100,0.909,0.954
432,493,255,255,255,28.610,21.940,107.165,0.874,1.304,0.767,0.940
433,346,255,255,255,21.836,20.175,80.839,0.866,1.082,0.924,0.962
434,379,255,255,255,23.758,20.311,55.935,0.923,1.170,0.855,0.940
435,308,255,255,255,22.508,17.423,69.912,0.859,1.292,0.774,0.939
436,360,255,255,255,24.676,18.575,141.391,0.906,1.328,0.753,0.940
437,467,255,255,255,27.936,21.285,25.270,0.837,1.312,0.762,0.925
438,330,255,255,255,24.880,16.888,126.370,0.796,1.473,0.679,0.930
439,433,255,255,255,26.033,21.177,164.035,0.890,1.229,0.813,0.952
440,373,255,255,255,23.363,20.328,33.729,0.894,1.149,0.870,0.935
441,357,255,255,255,23.702,19.177,81.778,0.875,1.236,0.809,0.920
442,334,255,255,255,23.183,18.344,110.024,0.919,1.264,0.791,0.942
443,420,255,255,255,27.397,19.519,2.203,0.766,1.404,0.712,0.907
444,293,255,255,255,20.623,18.090,118.265,0.952,1.140,0.877,0.947
445,441,255,255,255,27.157,20.676,166.477,0.915,1.313,0.761,0.950
446,430,255,255,255,23.923,22.885,58.926,0.843,1.045,0.957,0.924
447,495,255,255,255,25.663,24.558,159.946,0.897,1.045,0.957,0.947
448,286,255,255,255,20.344,17.900,1.915,0.912,1.137,0.880,0.935
449,345,255,255,255,23.700,18.535,173.013,0.908,1.279,0.782,0.953
450,250,255,255,255,19.450,16.366,131.711,0.774,1.188,0.841,0.888
451,447,255,255,255,24.550,23.183,34.866,0.908,1.059,0.944,0.937
452,301,255,255,255,20.587,18.616,13.820,0.935,1.106,0.904,0.942
453,349,255,255,255,24.059,18.470,19.369,0.861,1.303,0.768,0.939
454,314,255,255,255,24.688,16.194,90.712,0.855,1.525,0.656,0.922
455,299,255,255,255,19.691,19.334,42.943,0.929,1.018,0.982,0.940
456,326,255,255,255,21.995,18.872,133.319,0.875,1.165,0.858,0.931
457,241,255,255,255,18.428,16.651,172.360,0.892,1.107,0.904,0.954
458,363,255,255,255,23.955,19.294,19.019,0.870,1.242,0.805,0.937
459,323,255,255,255,24.219,16.981,92.147,0.830,1.426,0.701,0.929
460,339,255,255,255,23.578,18.307,174.778,0.916,1.288,0.776,0.954
461,333,255,255,255,21.927,19.337,165.550,0.879,1.134,0.882,0.926
462,295,255,255,255,19.884,18.890,27.987,0.884,1.053,0.950,0.920
463,382,255,255,255,23.849,20.394,174.426,0.895,1.169,0.855,0.934
464,379,255,255,255,25.741,18.747,18.832,0.879,1.373,0.728,0.933
465,301,255,255,255,24.198,15.838,14.832,0.876,1.528,0.654,0.957
466,462,255,255,255,25.402,23.157,49.891,0.885,1.097,0.912,0.939
467,406,255,255,255,23.238,22.245,79.685,0.802,1.045,0.957,0.931
468,463,255,255,255,25.710,22.929,30.026,0.887,1.121,0.892,0.943
469,399,255,255,255,22.998,22.090,41.738,0.853,1.041,0.961,0.923
470,304,255,255,255,20.214,19.148,72.382,0.836,1.056,0.947,0.918
471,316,255,255,255,23.358,17.225,88.727,0.888,1.356,0.737,0.959
472,325,255,255,255,23.574,17.554,67.453,0.829,1.343,0.745,0.925
473,271,255,255,255,20.032,17.225,20.490,0.940,1.163,0.860,0.941
474,309,255,255,255,22.136,17.773,30.105,0.844,1.246,0.803,0.910
475,278,255,255,255,19.965,17.729,131.918,0.935,1.126,0.888,0.944
476,385,255,255,255,23.483,20.874,67.296,0.959,1.125,0.889,0.957
477,283,255,255,255,19.825,18.175,149.709,0.820,1.091,0.917,0.913
478,363,255,255,255,24.011,19.249,113.431,0.870,1.247,0.802,0.927
479,367,255,255,255,25.626,18.234,164.808,0.857,1.405,0.712,0.940
480,460,255,255,255,26.493,22.108,113.089,0.907,1.198,0.834,0.946
481,307,255,255,255,23.513,16.624,115.949,0.765,1.414,0.707,0.900
482,428,255,255,255,25.959,20.993,154.131,0.901,1.237,0.809,0.938
483,461,255,255,255,26.730,21.959,172.802,0.909,1.217,0.822,0.944
484,286,255,255,255,20.608,17.670,83.800,0.902,1.166,0.857,0.932
485,484,255,255,255,27.200,22.657,142.809,0.793,1.201,0.833,0.922
486,236,255,255,255,18.693,16.075,97.902,0.842,1.163,0.860,0.911
487,296,255,255,255,20.926,18.010,156.978,0.800,1.162,0.861,0.900
488,422,255,255,255,26.514,20.265,108.790,0.914,1.308,0.764,0.956
489,344,255,255,255,22.412,19.543,115.295,0.880,1.147,0.872,0.917
490,477,255,255,255,27.887,21.779,110.091,0.895,1.280,0.781,0.944
491,423,255,255,255,26.559,20.279,87.245,0.851,1.310,0.764,0.918
492,363,255,255,255,21.989,21.019,20.405,0.896,1.046,0.956,0.938
493,398,255,255,255,23.929,21.177,88.751,0.889,1.130,0.885,0.932
494,370,255,255,255,22.674,20.777,15.671,0.925,1.091,0.916,0.946
495,385,255,255,255,23.163,21.163,29.249,0.887,1.094,0.914,0.938
496,433,255,255,255,25.686,21.463,127.869,0.885,1.197,0.836,0.937
497,484,255,255,255,29.038,21.222,77.587,0.870,1.368,0.731,0.937
498,404,255,255,255,23.258,22.117,106.980,0.841,1.052,0.951,0.940
499,492,255,255,255,26.860,23.322,86.109,0.910,1.152,0.868,0.950
500,387,255,255,255,22.730,21.678,159.313,0.933,1.049,0.954,0.952
501,320,255,255,255,21.285,19.142,140.903,0.925,1.112,0.899,0.943
502,389,255,255,255,26.375,18.778,7.848,0.819,1.405,0.712,0.934
503,426,255,255,255,24.736,21.928,174.123,0.903,1.128,0.886,0.947
504,340,255,255,255,22.558,19.191,144.302,0.913,1.175,0.851,0.937
505,429,255,255,255,25.442,21.469,53.555,0.937,1.185,0.844,0.953
506,412,255,255,255,23.716,22.119,122.138,0.929,1.072,0.933,0.946
507,286,255,255,255,20.691,17.599,173.968,0.895,1.176,0.851,0.932
508,394,255,255,255,22.632,22.166,0.677,0.935,1.021,0.979,0.954
509,384,255,255,255,25.259,19.356,45.451,0.899,1.305,0.766,0.942
510,418,255,255,255,23.421,22.724,166.928,0.894,1.031,0.970,0.932
511,372,255,255,255,24.750,19.137,166.792,0.877,1.293,0.773,0.935
512,366,255,255,255,23.805,19.576,133.483,0.891,1.216,0.822,0.929
513,460,255,255,255,29.381,19.934,27.850,0.858,1.474,0.678,0.938
514,494,255,255,255,25.759,24.418,93.805,0.935,1.055,0.948,0.950
515,439,255,255,255,26.520,21.077,144.060,0.910,1.258,0.795,0.947
516,311,255,255,255,21.072,18.791,47.643,0.818,1.121,0.892,0.916
517,356,255,255,255,23.924,18.947,5.266,0.939,1.263,0.792,0.952
518,196,255,255,255,19.514,12.788,127.469,0.846,1.526,0.655,0.910
519,334,255,255,255,21.905,19.414,172.131,0.873,1.128,0.886,0.930
520,365,255,255,255,23.971,19.387,7.568,0.833,1.236,0.809,0.909
521,359,255,255,255,21.853,20.917,76.432,0.910,1.045,0.957,0.936
522,312,255,255,255,21.930,18.115,41.144,0.928,1.211,0.826,0.950
523,462,255,255,255,25.055,23.478,60.814,0.919,1.067,0.937,0.944
524,222,255,255,255,19.847,14.242,101.104,0.835,1.394,0.718,0.943
525,252,255,255,255,20.835,15.400,97.342,0.852,1.353,0.739,0.962
526,240,255,255,255,18.025,16.953,21.699,0.883,1.063,0.941,0.907
527,339,255,255,255,22.494,19.188,9.703,0.898,1.172,0.853,0.956
528,333,255,255,255,22.840,18.563,142.503,0.932,1.230,0.813,0.945
529,489,255,255,255,26.578,23.426,35.200,0.850,1.135,0.881,0.938
530,342,255,255,255,23.057,18.886,7.982,0.872,1.221,0.819,0.922
531,377,255,255,255,23.753,20.209,174.152,0.875,1.175,0.851,0.915
532,406,255,255,255,23.994,21.544,92.952,0.810,1.114,0.898,0.916
533,284,255,255,255,20.764,17.415,107.717,0.889,1.192,0.839,0.934
534,408,255,255,255,24.419,21.274,37.970,0.917,1.148,0.871,0.954
535,359,255,255,255,22.564,20.257,138.459,0.910,1.114,0.898,0.937
536,342,255,255,255,22.385,19.452,67.438,0.924,1.151,0.869,0.943
537,346,255,255,255,21.664,20.335,51.532,0.907,1.065,0.939,0.929
538,356,255,255,255,22.103,20.507,178.371,0.917,1.078,0.928,0.943
539,439,255,255,255,24.825,22.515,147.286,0.891,1.103,0.907,0.936
540,204,255,255,255,19.278,13.473,129.106,0.909,1.431,0.699,0.936
541,353,255,255,255,23.223,19.354,133.859,0.894,1.200,0.833,0.933
542,424,255,255,255,24.285,22.230,10.582,0.912,1.092,0.915,0.943
543,347,255,255,255,23.506,18.796,25.225,0.871,1.251,0.800,0.940
544,390,255,255,255,23.506,21.125,42.980,0.879,1.113,0.899,0.933
545,357,255,255,255,23.694,19.184,71.942,0.881,1.235,0.810,0.936
546,372,255,255,255,23.421,20.223,48.231,0.943,1.158,0.863,0.950
547,325,255,255,255,22.401,18.473,6.887,0.939,1.213,0.825,0.950
548,303,255,255,255,21.485,17.956,12.697,0.876,1.197,0.836,0.938
549,372,255,255,255,22.815,20.760,17.615,0.889,1.099,0.910,0.944
550,483,255,255,255,26.082,23.578,96.756,0.912,1.106,0.904,0.948
551,326,255,255,255,22.240,18.664,108.142,0.903,1.192,0.839,0.938
552,427,255,255,255,26.960,20.166,168.974,0.897,1.337,0.748,0.955
553,415,255,255,255,23.618,22.373,81.875,0.921,1.056,0.947,0.943
554,354,255,255,255,23.916,18.846,116.069,0.918,1.269,0.788,0.941
555,374,255,255,255,24.009,19.834,145.849,0.926,1.211,0.826,0.942
556,333,255,255,255,21.050,20.142,75.342,0.907,1.045,0.957,0.933
557,234,255,255,255,21.355,13.952,15.560,0.812,1.531,0.653,0.885
558,308,255,255,255,22.243,17.630,160.015,0.862,1.262,0.793,0.919
559,365,255,255,255,23.311,19.936,96.083,0.869,1.169,0.855,0.912
560,371,255,255,255,22.988,20.549,12.744,0.861,1.119,0.894,0.916
561,269,255,255,255,20.327,16.849,103.102,0.827,1.206,0.829,0.920
562,362,255,255,255,23.303,19.779,44.258,0.939,1.178,0.849,0.951
563,370,255,255,255,23.374,20.155,67.106,0.886,1.160,0.862,0.937
564,346,255,255,255,22.858,19.273,148.870,0.919,1.186,0.843,0.945
565,380,255,255,255,22.784,21.235,68.414,0.908,1.073,0.932,0.952
566,429,255,255,255,26.812,20.372,170.158,0.929,1.316,0.760,0.961
567,333,255,255,255,21.736,19.507,18.293,0.932,1.114,0.897,0.941
568,336,255,255,255,24.863,17.207,70.247,0.813,1.445,0.692,0.907
569,432,255,255,255,23.969,22.948,61.871,0.875,1.045,0.957,0.938
570,320,255,255,255,23.052,17.674,136.809,0.865,1.304,0.767,0.922
571,361,255,255,255,22.392,20.527,113.938,0.879,1.091,0.917,0.936
572,341,255,255,255,21.818,19.900,49.824,0.938,1.096,0.912,0.946
573,455,255,255,255,27.585,21.002,67.074,0.861,1.313,0.761,0.934
574,441,255,255,255,27.103,20.717,145.850,0.895,1.308,0.764,0.942
575,454,255,255,255,26.178,22.082,43.220,0.908,1.185,0.844,0.944
576,335,255,255,255,21.818,19.550,96.730,0.954,1.116,0.896,0.949
577,438,255,255,255,24.654,22.620,50.480,0.922,1.090,0.917,0.944
578,419,255,255,255,23.945,22.280,132.525,0.930,1.075,0.930,0.946
579,453,255,255,255,25.319,22.780,59.044,0.850,1.111,0.900,0.925
580,391,255,255,255,24.163,20.603,179.176,0.901,1.173,0.853,0.934
581,360,255,255,255,22.162,20.683,79.620,0.940,1.071,0.933,0.952
582,430,255,255,255,27.431,19.959,147.241,0.855,1.374,0.728,0.940
583,368,255,255,255,23.061,20.318,161.224,0.902,1.135,0.881,0.944
584,365,255,255,255,24.517,18.956,172.002,0.852,1.293,0.773,0.930
585,390,255,255,255,23.256,21.352,4.504,0.863,1.089,0.918,0.957
586,351,255,255,255,22.362,19.985,177.465,0.911,1.119,0.894,0.946
587,400,255,255,255,24.479,20.805,5.618,0.866,1.177,0.850,0.925
588,361,255,255,255,23.432,19.616,106.395,0.915,1.195,0.837,0.941
589,346,255,255,255,22.322,19.735,159.391,0.935,1.131,0.884,0.948
590,312,255,255,255,21.724,18.286,67.867,0.918,1.188,0.842,0.944
591,436,255,255,255,24.842,22.347,83.743,0.878,1.112,0.900,0.937
592,380,255,255,255,24.443,19.794,127.502,0.910,1.235,0.810,0.942
593,393,255,255,255,22.922,21.830,16.495,0.914,1.050,0.952,0.941
594,376,255,255,255,22.642,21.144,172.895,0.937,1.071,0.934,0.948
595,345,255,255,255,21.881,20.075,157.474,0.851,1.090,0.917,0.922
596,491,255,255,255,30.644,20.400,54.033,0.775,1.502,0.666,0.911
597,238,255,255,255,18.356,16.509,66.231,0.906,1.112,0.899,0.941
598,480,255,255,255,28.703,21.292,61.633,0.843,1.348,0.742,0.924
599,286,255,255,255,23.873,15.254,84.376,0.790,1.565,0.639,0.923
600,432,255,255,255,23.902,23.012,34.601,0.929,1.039,0.963,0.946
601,301,255,255,255,20.771,18.451,74.978,0.857,1.126,0.888,0.909
602,328,255,255,255,21.942,19.033,6.447,0.925,1.153,0.867,0.941
603,485,255,255,255,27.438,22.506,81.722,0.892,1.219,0.820,0.953
604,388,255,255,255,24.864,19.868,109.556,0.923,1.251,0.799,0.939
605,339,255,255,255,21.438,20.134,38.741,0.965,1.065,0.939,0.955
606,300,255,255,255,21.627,17.662,84.222,0.871,1.225,0.817,0.963
607,386,255,255,255,23.228,21.159,113.841,0.925,1.098,0.911,0.945
608,344,255,255,255,23.607,18.554,128.572,0.908,1.272,0.786,0.942
609,250,255,255,255,18.023,17.661,110.044,0.925,1.020,0.980,0.947
610,206,255,255,255,17.855,14.690,40.210,0.778,1.215,0.823,0.890
611,367,255,255,255,23.825,19.613,33.726,0.936,1.215,0.823,0.954
612,382,255,255,255,22.382,21.731,29.246,0.870,1.030,0.971,0.942
613,355,255,255,255,24.165,18.705,122.047,0.899,1.292,0.774,0.934
614,408,255,255,255,23.729,21.892,93.726,0.932,1.084,0.923,0.952
615,483,255,255,255,26.650,23.076,56.981,0.914,1.155,0.866,0.944
616,427,255,255,255,26.901,20.210,166.012,0.811,1.331,0.751,0.925
617,240,255,255,255,19.844,15.399,115.315,0.898,1.289,0.776,0.927
618,467,255,255,255,29.299,20.294,155.338,0.758,1.444,0.693,0.907
619,360,255,255,255,27.773,16.504,147.599,0.824,1.683,0.594,0.927
620,352,255,255,255,21.375,20.968,178.330,0.926,1.019,0.981,0.958
621,369,255,255,255,22.045,21.312,44.136,0.884,1.034,0.967,0.920
622,373,255,255,255,23.955,19.826,165.025,0.860,1.208,0.828,0.941
623,290,255,255,255,20.922,17.648,8.910,0.823,1.186,0.844,0.906
624,363,255,255,255,22.320,20.708,101.988,0.926,1.078,0.928,0.943
625,490,255,255,255,27.808,22.436,80.276,0.906,1.239,0.807,0.954
626,379,255,255,255,24.325,19.838,10.199,0.888,1.226,0.816,0.939
627,426,255,255,255,25.655,21.142,146.339,0.911,1.213,0.824,0.944
628,478,255,255,255,27.949,21.776,67.388,0.910,1.283,0.779,0.950
629,330,255,255,255,22.231,18.900,130.766,0.940,1.176,0.850,0.944
630,351,255,255,255,22.907,19.510,169.337,0.920,1.174,0.852,0.940
631,283,255,255,255,20.382,17.679,89.770,0.893,1.153,0.867,0.939
632,234,255,255,255,20.502,14.532,5.336,0.816,1.411,0.709,0.925
633,407,255,255,255,23.246,22.292,4.233,0.895,1.043,0.959,0.944
634,363,255,255,255,22.880,20.200,108.662,0.926,1.133,0.883,0.949
635,361,255,255,255,23.058,19.934,32.593,0.906,1.157,0.865,0.943
636,371,255,255,255,23.618,20.000,9.660,0.842,1.181,0.847,0.914
637,321,255,255,255,21.312,19.177,2.004,0.937,1.111,0.900,0.943
638,337,255,255,255,24.166,17.755,160.114,0.889,1.361,0.735,0.936
639,347,255,255,255,23.130,19.102,152.713,0.916,1.211,0.826,0.940
640,267,255,255,255,21.853,15.557,117.101,0.806,1.405,0.712,0.908
641,344,255,255,255,22.760,19.244,15.393,0.892,1.183,0.846,0.932
642,395,255,255,255,23.768,21.160,36.228,0.902,1.123,0.890,0.945
643,301,255,255,255,20.879,18.355,97.760,0.942,1.138,0.879,0.950
644,429,255,255,255,24.936,21.905,30.549,0.911,1.138,0.878,0.939
645,378,255,255,255,23.648,20.352,74.485,0.942,1.162,0.861,0.951
646,421,255,255,255,25.944,20.661,151.966,0.920,1.256,0.796,0.952
647,405,255,255,255,25.206,20.458,179.733,0.910,1.232,0.812,0.953
648,347,255,255,255,22.856,19.331,75.738,0.916,1.182,0.846,0.939
649,295,255,255,255,21.446,17.514,130.291,0.864,1.224,0.817,0.922
650,407,255,255,255,23.635,21.926,164.447,0.872,1.078,0.928,0.932
651,296,255,255,255,22.195,16.980,166.527,0.803,1.307,0.765,0.915
652,386,255,255,255,24.669,19.923,157.549,0.890,1.238,0.808,0.937
653,485,255,255,255,31.096,19.858,14.067,0.862,1.566,0.639,0.946
654,329,255,255,255,22.235,18.839,131.679,0.883,1.180,0.847,0.931
655,464,255,255,255,25.327,23.326,121.500,0.928,1.086,0.921,0.950
656,489,255,255,255,29.599,21.035,168.072,0.857,1.407,0.711,0.943
657,355,255,255,255,22.897,19.741,177.517,0.891,1.160,0.862,0.937
658,489,255,255,255,25.515,24.401,91.379,0.904,1.046,0.956,0.950
659,332,255,255,255,21.795,19.395,20.911,0.920,1.124,0.890,0.945
660,350,255,255,255,21.803,20.439,5.035,0.881,1.067,0.937,0.925
661,469,255,255,255,29.129,20.500,175.187,0.870,1.421,0.704,0.938
662,352,255,255,255,23.427,19.131,169.970,0.883,1.225,0.817,0.931
663,409,255,255,255,24.008,21.691,77.304,0.928,1.107,0.903,0.947
664,360,255,255,255,21.634,21.187,103.530,0.950,1.021,0.979,0.947
665,410,255,255,255,24.821,21.032,23.563,0.896,1.180,0.847,0.938
666,387,255,255,255,23.397,21.060,79.248,0.949,1.111,0.900,0.954
667,317,255,255,255,22.900,17.625,158.315,0.881,1.299,0.770,0.922
668,377,255,255,255,23.138,20.745,87.579,0.924,1.115,0.897,0.948
669,450,255,255,255,24.688,23.208,47.198,0.925,1.064,0.940,0.953
670,363,255,255,255,25.017,18.475,75.480,0.875,1.354,0.739,0.943
671,319,255,255,255,25.364,16.014,103.382,0.752,1.584,0.631,0.914
672,351,255,255,255,21.917,20.391,10.786,0.949,1.075,0.930,0.955
673,374,255,255,255,22.594,21.076,18.517,0.917,1.072,0.933,0.940
674,312,255,255,255,21.784,18.236,138.889,0.831,1.195,0.837,0.908
675,425,255,255,255,25.579,21.155,74.935,0.909,1.209,0.827,0.940
676,324,255,255,255,23.591,17.487,38.065,0.846,1.349,0.741,0.927
677,372,255,255,255,24.023,19.716,17.042,0.891,1.218,0.821,0.937
678,348,255,255,255,22.053,20.092,129.107,0.882,1.098,0.911,0.942
679,316,255,255,255,21.771,18.480,85.833,0.947,1.178,0.849,0.955
680,398,255,255,255,24.082,21.043,105.339,0.923,1.144,0.874,0.950
681,365,255,255,255,23.803,19.524,81.792,0.866,1.219,0.820,0.931
682,358,255,255,255,24.803,18.377,122.645,0.907,1.350,0.741,0.943
683,385,255,255,255,23.400,20.948,6.714,0.879,1.117,0.895,0.937
684,351,255,255,255,22.834,19.572,175.285,0.939,1.167,0.857,0.958
685,487,255,255,255,26.883,23.065,43.704,0.908,1.166,0.858,0.941
686,424,255,255,255,26.474,20.392,175.878,0.898,1.298,0.770,0.940
687,309,255,255,255,22.149,17.763,112.402,0.909,1.247,0.802,0.944
688,441,255,255,255,25.515,22.007,134.175,0.903,1.159,0.863,0.941
689,406,255,255,255,25.638,20.163,52.250,0.901,1.272,0.786,0.942
690,313,255,255,255,21.090,18.896,82.130,0.905,1.116,0.896,0.933
691,365,255,255,255,24.269,19.149,75.337,0.869,1.267,0.789,0.937
692,441,255,255,255,24.686,22.745,135.235,0.929,1.085,0.921,0.946
693,360,255,255,255,23.216,19.744,154.922,0.874,1.176,0.850,0.930
694,383,255,255,255,23.267,20.959,0.078,0.948,1.110,0.901,0.948
695,383,255,255,255,23.069,21.139,24.084,0.933,1.091,0.916,0.948
696,426,255,255,255,24.746,21.919,173.767,0.917,1.129,0.886,0.948
697,337,255,255,255,22.097,19.418,28.850,0.950,1.138,0.879,0.955
698,372,255,255,255,23.871,19.842,90.221,0.897,1.203,0.831,0.938
699,428,255,255,255,27.700,19.673,28.459,0.874,1.408,0.710,0.941
700,351,255,255,255,24.179,18.483,83.530,0.895,1.308,0.764,0.942
701,346,255,255,255,21.926,20.092,29.921,0.945,1.091,0.916,0.940
702,349,255,255,255,22.326,19.903,24.199,0.927,1.122,0.891,0.942
703,207,255,255,255,19.081,13.812,16.390,0.931,1.381,0.724,0.945
704,432,255,255,255,24.874,22.113,31.060,0.929,1.125,0.889,0.950
705,400,255,255,255,23.406,21.759,139.497,0.916,1.076,0.930,0.939
706,367,255,255,255,24.109,19.382,30.517,0.900,1.244,0.804,0.936
707,381,255,255,255,24.050,20.171,76.513,0.890,1.192,0.839,0.929
708,213,255,255,255,19.036,14.247,15.637,0.889,1.336,0.748,0.922
709,393,255,255,255,24.419,20.492,96.984,0.906,1.192,0.839,0.936
710,411,255,255,255,25.779,20.300,160.240,0.884,1.270,0.787,0.937
711,382,255,255,255,23.673,20.546,51.236,0.895,1.152,0.868,0.932
712,369,255,255,255,21.949,21.405,92.417,0.905,1.025,0.975,0.946
713,357,255,255,255,24.858,18.286,139.497,0.904,1.359,0.736,0.939
714,490,255,255,255,28.662,21.767,170.939,0.871,1.317,0.759,0.939
715,367,255,255,255,22.904,20.402,46.599,0.894,1.123,0.891,0.935
716,445,255,255,255,26.755,21.177,23.003,0.890,1.263,0.792,0.940
717,464,255,255,255,26.480,22.311,28.454,0.863,1.187,0.843,0.933
718,377,255,255,255,23.040,20.834,148.251,0.924,1.106,0.904,0.941
719,325,255,255,255,21.559,19.194,165.161,0.887,1.123,0.890,0.933
720,375,255,255,255,26.449,18.052,82.486,0.856,1.465,0.683,0.933
721,377,255,255,255,23.168,20.719,154.273,0.909,1.118,0.894,0.943
722,378,255,255,255,24.156,19.924,100.689,0.927,1.212,0.825,0.947
723,379,255,255,255,24.137,19.993,101.423,0.885,1.207,0.828,0.937
724,382,255,255,255,23.674,20.545,55.300,0.880,1.152,0.868,0.937
725,210,255,255,255,19.707,13.568,145.896,0.888,1.452,0.689,0.929
726,358,255,255,255,23.389,19.489,156.845,0.886,1.200,0.833,0.930
727,433,255,255,255,26.233,21.016,141.864,0.829,1.248,0.801,0.925
728,456,255,255,255,28.743,20.200,135.846,0.888,1.423,0.703,0.942
729,337,255,255,255,26.405,16.250,156.389,0.840,1.625,0.615,0.932
730,404,255,255,255,23.644,21.755,116.547,0.931,1.087,0.920,0.946
731,379,255,255,255,22.754,21.208,37.490,0.879,1.073,0.932,0.927
732,405,255,255,255,25.092,20.551,0.408,0.904,1.221,0.819,0.939
733,344,255,255,255,21.597,20.281,109.604,0.872,1.065,0.939,0.920
734,222,255,255,255,20.676,13.671,94.605,0.828,1.512,0.661,0.919
